item_id,transaction_id,product_id,quantity,unit_price,discount,tax
20716,27489,250,13,219.72,21.97,10.99
20717,31511,197,92,228.86,22.89,11.44
20718,3181,140,8,0.0,0.0,0.0
20719,27205,428,0,298.22,29.82,14.91
20720,9482,181,14,35.08,3.51,1.75
20721,39998,421,51,377.37,37.74,18.87
20722,47068,25,63,195.53,19.55,9.78
20723,4032,431,26,200.9,20.09,10.05
20724,31995,241,62,301.31,30.13,15.07
20725,9769,224,1,315.85,31.59,15.79
20726,35050,281,1,0.0,0.0,0.0
20727,11945,313,1,494.49,49.45,24.72
20728,9410,60,75,126.12,12.61,6.31
20729,46765,247,0,0.0,0.0,0.0
20730,22036,404,2,0.0,0.0,0.0
20731,37252,357,40,438.69,43.87,21.93
20732,26952,376,1,123.74,12.37,6.19
20733,9381,472,2,0.0,0.0,0.0
20734,29912,232,98,92.9,9.29,4.65
20735,2068,306,2,420.07,42.01,21.0
20736,21485,242,8,399.86,39.99,19.99
20737,27002,327,3,429.84,42.98,21.49
20738,31890,72,50,0.0,0.0,0.0
20739,5453,319,1,0.0,0.0,0.0
20740,31132,278,68,361.33,36.13,18.07
20741,20327,166,81,431.26,43.13,21.56
20742,18594,365,53,119.26,11.93,5.96
20743,17107,420,0,249.63,24.96,12.48
20744,38017,455,1,0.0,0.0,0.0
20745,20669,48,62,342.2,34.22,17.11
20746,31676,119,73,21.42,2.14,1.07
20747,23876,493,30,212.01,21.2,10.6
20748,46497,443,43,203.58,20.36,10.18
20749,44794,249,25,295.57,29.56,14.78
20750,5972,500,66,31.07,3.11,1.55
20751,4377,397,21,353.71,35.37,17.69
20752,5535,146,45,309.57,30.96,15.48
20753,31678,230,53,40.06,4.01,2.0
20754,7098,489,1,475.57,47.56,23.78
20755,20890,465,2,39.74,3.97,1.99
20756,46014,169,2,216.9,21.69,10.85
20757,42377,345,22,336.47,33.65,16.82
20758,13851,489,1,475.57,47.56,23.78
20759,11755,335,60,189.58,18.96,9.48
20760,30755,54,0,135.76,13.58,6.79
20761,38781,423,11,133.94,13.39,6.7
20762,5264,90,76,385.55,38.56,19.28
20763,34373,269,2,0.0,0.0,0.0
20764,21627,109,73,388.7,38.87,19.44
20765,24263,33,57,84.49,8.45,4.22
20766,21798,281,63,0.0,0.0,0.0
20767,36644,321,1,0.0,0.0,0.0
20768,30646,426,4,379.77,37.98,18.99
20769,46962,186,10,0.0,0.0,0.0
20770,23564,451,71,0.0,0.0,0.0
20771,44897,299,98,318.86,31.89,15.94
20772,12601,211,66,199.25,19.93,9.96
20773,6293,292,95,9.63,0.96,0.48
20774,42525,340,2,178.02,17.8,8.9
20775,40142,468,1,0.0,0.0,0.0
20776,49338,222,0,316.46,31.65,15.82
20777,19577,401,53,107.24,10.72,5.36
20778,33931,256,63,139.48,13.95,6.97
20779,47343,336,67,151.01,15.1,7.55
20780,8945,456,7,184.25,18.43,9.21
20781,18182,68,78,379.94,37.99,19.0
20782,911,70,44,229.27,22.93,11.46
20783,25553,57,100,124.43,12.44,6.22
20784,34103,264,2,166.9,16.69,8.35
20785,36261,269,60,0.0,0.0,0.0
20786,10406,196,0,97.77,9.78,4.89
20787,46152,339,26,224.96,22.5,11.25
20788,32231,343,2,365.09,36.51,18.25
20789,42177,93,13,395.1,39.51,19.76
20790,6569,85,34,0.0,0.0,0.0
20791,5332,391,86,85.25,8.53,4.26
20792,23155,451,20,0.0,0.0,0.0
20793,16339,453,0,0.0,0.0,0.0
20794,24922,97,0,428.37,42.84,21.42
20795,24144,283,43,488.59,48.86,24.43
20796,42586,191,54,158.55,15.86,7.93
20797,22389,98,0,226.79,22.68,11.34
20798,821,345,14,336.47,33.65,16.82
20799,10936,309,33,0.0,0.0,0.0
20800,48022,234,21,323.08,32.31,16.15
20801,22425,58,1,12.26,1.23,0.61
20802,25314,142,1,311.51,31.15,15.58
20803,39535,103,36,449.22,44.92,22.46
20804,45998,349,13,452.82,45.28,22.64
20805,32236,227,90,367.35,36.74,18.37
20806,42738,339,30,224.96,22.5,11.25
20807,45443,339,56,224.96,22.5,11.25
20808,4661,482,47,187.21,18.72,9.36
20809,35366,422,1,259.1,25.91,12.96
20810,4659,17,8,421.43,42.14,21.07
20811,40989,26,88,184.78,18.48,9.24
20812,8969,414,2,254.15,25.42,12.71
20813,8353,447,0,59.54,5.95,2.98
20814,11826,230,35,40.06,4.01,2.0
20815,18583,174,0,464.89,46.49,23.24
20816,13880,153,45,275.19,27.52,13.76
20817,28459,434,18,179.4,17.94,8.97
20818,17053,367,74,19.26,1.93,0.96
20819,43711,12,60,0.0,0.0,0.0
20820,22542,145,27,169.51,16.95,8.48
20821,46874,306,60,420.07,42.01,21.0
20822,23780,229,1,319.14,31.91,15.96
20823,47135,196,0,97.77,9.78,4.89
20824,10740,455,2,0.0,0.0,0.0
20825,46197,249,31,295.57,29.56,14.78
20826,42341,64,0,296.15,29.61,14.81
20827,5610,478,15,222.37,22.24,11.12
20828,44693,388,13,368.4,36.84,18.42
20829,36275,160,1,112.78,11.28,5.64
20830,49030,417,0,148.96,14.9,7.45
20831,6478,115,0,0.0,0.0,0.0
20832,16412,175,0,190.55,19.06,9.53
20833,20367,89,17,266.31,26.63,13.32
20834,363,375,74,55.43,5.54,2.77
20835,4763,315,34,456.51,45.65,22.83
20836,10362,399,51,94.93,9.49,4.75
20837,35455,118,89,433.47,43.35,21.67
20838,47644,243,1,442.31,44.23,22.12
20839,14878,467,1,183.96,18.4,9.2
20840,15607,194,93,324.4,32.44,16.22
20841,3447,232,25,92.9,9.29,4.65
20842,46918,302,22,136.69,13.67,6.83
20843,10440,24,75,64.35,6.43,3.22
20844,943,103,92,449.22,44.92,22.46
20845,24447,7,51,281.28,28.13,14.06
20846,43518,412,89,400.64,40.06,20.03
20847,32696,242,75,399.86,39.99,19.99
20848,32557,371,75,444.27,44.43,22.21
20849,37139,453,2,0.0,0.0,0.0
20850,10917,395,0,74.74,7.47,3.74
20851,2178,159,1,0.0,0.0,0.0
20852,45825,223,18,168.69,16.87,8.43
20853,36809,127,1,276.77,27.68,13.84
20854,14878,137,66,314.89,31.49,15.74
20855,26047,257,47,446.61,44.66,22.33
20856,41843,329,72,243.9,24.39,12.2
20857,10983,136,63,373.96,37.4,18.7
20858,10055,284,66,50.53,5.05,2.53
20859,28577,273,27,0.0,0.0,0.0
20860,8902,101,2,287.84,28.78,14.39
20861,11450,149,44,15.02,1.5,0.75
20862,18440,23,35,296.03,29.6,14.8
20863,25706,333,69,13.64,1.36,0.68
20864,27705,226,55,81.04,8.1,4.05
20865,23973,166,28,431.26,43.13,21.56
20866,11219,33,71,84.49,8.45,4.22
20867,31035,137,22,314.89,31.49,15.74
20868,25746,322,26,416.19,41.62,20.81
20869,35047,193,56,12.05,1.21,0.6
20870,21088,33,10,84.49,8.45,4.22
20871,14567,453,34,0.0,0.0,0.0
20872,41177,430,20,434.22,43.42,21.71
20873,19671,48,2,342.2,34.22,17.11
20874,27676,11,2,274.17,27.42,13.71
20875,44131,488,68,460.72,46.07,23.04
20876,34263,357,27,438.69,43.87,21.93
20877,45383,197,19,228.86,22.89,11.44
20878,49663,290,67,206.64,20.66,10.33
20879,14051,48,25,342.2,34.22,17.11
20880,19178,353,72,0.0,0.0,0.0
20881,48591,442,0,189.49,18.95,9.47
20882,39287,58,0,12.26,1.23,0.61
20883,22494,446,58,101.72,10.17,5.09
20884,3278,225,2,67.99,6.8,3.4
20885,6356,83,57,138.61,13.86,6.93
20886,48956,386,33,160.62,16.06,8.03
20887,41393,449,0,478.76,47.88,23.94
20888,12608,26,42,184.78,18.48,9.24
20889,21600,182,60,69.58,6.96,3.48
20890,33439,270,74,56.98,5.7,2.85
20891,33427,148,0,384.06,38.41,19.2
20892,9205,395,0,74.74,7.47,3.74
20893,12651,151,55,237.42,23.74,11.87
20894,10490,150,28,108.22,10.82,5.41
20895,28545,92,1,376.18,37.62,18.81
20896,419,143,35,358.83,35.88,17.94
20897,18250,252,2,308.08,30.81,15.4
20898,17779,224,30,315.85,31.59,15.79
20899,15538,295,55,25.14,2.51,1.26
20900,15384,450,2,237.41,23.74,11.87
20901,13545,364,39,83.58,8.36,4.18
20902,22445,190,2,323.58,32.36,16.18
20903,18081,471,9,474.24,47.42,23.71
20904,10375,260,1,0.0,0.0,0.0
20905,21400,419,1,0.0,0.0,0.0
20906,49618,219,97,126.15,12.62,6.31
20907,6791,232,97,92.9,9.29,4.65
20908,3312,433,26,312.62,31.26,15.63
20909,6111,105,2,0.0,0.0,0.0
20910,14215,249,21,295.57,29.56,14.78
20911,22347,78,2,192.7,19.27,9.63
20912,14421,251,5,137.15,13.72,6.86
20913,33404,200,58,188.49,18.85,9.42
20914,26131,151,13,237.42,23.74,11.87
20915,37016,235,35,0.0,0.0,0.0
20916,10015,433,22,312.62,31.26,15.63
20917,39039,300,1,0.0,0.0,0.0
20918,29050,309,0,0.0,0.0,0.0
20919,32484,307,0,324.0,32.4,16.2
20920,36213,29,77,354.43,35.44,17.72
20921,25203,111,2,442.07,44.21,22.1
20922,3,256,12,139.48,13.95,6.97
20923,49757,270,69,56.98,5.7,2.85
20924,3254,137,10,314.89,31.49,15.74
20925,22564,112,1,63.08,6.31,3.15
20926,49652,285,2,295.69,29.57,14.78
20927,27111,302,81,136.69,13.67,6.83
20928,28533,27,90,374.08,37.41,18.7
20929,23752,211,60,199.25,19.93,9.96
20930,44051,64,55,296.15,29.61,14.81
20931,19955,165,61,132.57,13.26,6.63
20932,32556,240,0,23.76,2.38,1.19
20933,11069,271,52,458.68,45.87,22.93
20934,20484,112,0,63.08,6.31,3.15
20935,30172,500,59,31.07,3.11,1.55
20936,17692,455,2,0.0,0.0,0.0
20937,34798,356,60,254.15,25.42,12.71
20938,14141,488,73,460.72,46.07,23.04
20939,29286,363,29,402.7,40.27,20.14
20940,25683,101,2,287.84,28.78,14.39
20941,19877,97,62,428.37,42.84,21.42
20942,26688,251,2,137.15,13.72,6.86
20943,7350,223,62,168.69,16.87,8.43
20944,42716,391,85,85.25,8.53,4.26
20945,35061,41,33,418.65,41.87,20.93
20946,8504,366,43,327.87,32.79,16.39
20947,1916,320,9,423.99,42.4,21.2
20948,29182,240,1,23.76,2.38,1.19
20949,7422,263,98,241.33,24.13,12.07
20950,20522,242,33,399.86,39.99,19.99
20951,20727,284,67,50.53,5.05,2.53
20952,18138,308,8,115.26,11.53,5.76
20953,5620,266,0,272.9,27.29,13.64
20954,46377,103,1,449.22,44.92,22.46
20955,39475,349,94,452.82,45.28,22.64
20956,37190,138,43,36.42,3.64,1.82
20957,19239,117,7,173.93,17.39,8.7
20958,2123,185,1,47.92,4.79,2.4
20959,18277,109,32,388.7,38.87,19.44
20960,45038,386,65,160.62,16.06,8.03
20961,14051,376,2,123.74,12.37,6.19
20962,34429,346,54,172.21,17.22,8.61
20963,35220,402,2,113.73,11.37,5.69
20964,10071,220,0,231.42,23.14,11.57
20965,45189,280,11,336.61,33.66,16.83
20966,36179,243,1,442.31,44.23,22.12
20967,44956,439,31,373.02,37.3,18.65
20968,15250,398,0,298.47,29.85,14.92
20969,23789,315,66,456.51,45.65,22.83
20970,770,274,26,82.56,8.26,4.13
20971,29343,262,11,108.28,10.83,5.41
20972,41258,194,0,324.4,32.44,16.22
20973,15273,80,82,395.91,39.59,19.8
20974,18849,33,33,84.49,8.45,4.22
20975,4271,140,13,0.0,0.0,0.0
20976,38121,348,14,0.0,0.0,0.0
20977,19954,93,78,395.1,39.51,19.76
20978,44246,136,31,373.96,37.4,18.7
20979,15662,340,2,178.02,17.8,8.9
20980,15101,203,27,489.72,48.97,24.49
20981,42341,112,2,63.08,6.31,3.15
20982,31106,365,82,119.26,11.93,5.96
20983,4746,271,1,458.68,45.87,22.93
20984,21947,286,1,0.0,0.0,0.0
20985,24948,295,3,25.14,2.51,1.26
20986,19096,51,0,363.89,36.39,18.19
20987,44001,186,21,0.0,0.0,0.0
20988,36155,253,53,0.0,0.0,0.0
20989,39510,219,54,126.15,12.62,6.31
20990,2289,285,1,295.69,29.57,14.78
20991,37153,256,67,139.48,13.95,6.97
20992,48515,274,9,82.56,8.26,4.13
20993,25579,497,1,213.97,21.4,10.7
20994,25901,457,0,459.15,45.91,22.96
20995,18495,164,5,106.98,10.7,5.35
20996,39129,499,2,172.29,17.23,8.61
20997,31602,260,1,0.0,0.0,0.0
20998,21788,334,18,0.0,0.0,0.0
20999,44075,130,24,194.01,19.4,9.7
21000,1252,152,58,338.46,33.85,16.92
21001,39877,435,46,301.51,30.15,15.08
21002,27633,40,90,366.8,36.68,18.34
21003,49432,88,18,102.61,10.26,5.13
21004,10405,319,94,0.0,0.0,0.0
21005,6211,154,1,277.94,27.79,13.9
21006,21761,387,43,253.59,25.36,12.68
21007,5382,484,1,253.98,25.4,12.7
21008,9543,340,0,178.02,17.8,8.9
21009,14907,67,80,379.47,37.95,18.97
21010,48716,330,74,287.89,28.79,14.39
21011,33637,2,79,163.47,16.35,8.17
21012,10166,55,1,194.14,19.41,9.71
21013,31434,453,90,0.0,0.0,0.0
21014,25742,92,1,376.18,37.62,18.81
21015,48671,410,0,180.51,18.05,9.03
21016,37837,29,7,354.43,35.44,17.72
21017,47551,40,56,366.8,36.68,18.34
21018,40492,164,79,106.98,10.7,5.35
21019,49298,354,2,62.91,6.29,3.15
21020,11741,375,25,55.43,5.54,2.77
21021,20974,497,1,213.97,21.4,10.7
21022,8802,185,25,47.92,4.79,2.4
21023,35641,136,53,373.96,37.4,18.7
21024,7437,368,77,214.53,21.45,10.73
21025,10402,15,16,31.79,3.18,1.59
21026,10648,252,0,308.08,30.81,15.4
21027,14170,263,21,241.33,24.13,12.07
21028,2084,230,56,40.06,4.01,2.0
21029,17526,308,55,115.26,11.53,5.76
21030,22584,43,38,232.62,23.26,11.63
21031,23159,275,2,41.19,4.12,2.06
21032,36869,91,77,109.49,10.95,5.47
21033,29634,289,2,199.75,19.98,9.99
21034,40569,183,1,257.64,25.76,12.88
21035,39144,26,50,184.78,18.48,9.24
21036,20340,3,2,444.53,44.45,22.23
21037,26468,62,10,198.3,19.83,9.92
21038,23896,22,39,266.89,26.69,13.34
21039,40209,322,6,416.19,41.62,20.81
21040,31183,460,60,186.53,18.65,9.33
21041,11523,139,77,0.0,0.0,0.0
21042,23941,349,89,452.82,45.28,22.64
21043,31372,148,1,384.06,38.41,19.2
21044,48341,432,53,78.64,7.86,3.93
21045,7641,81,84,204.8,20.48,10.24
21046,36416,250,77,219.72,21.97,10.99
21047,22978,240,0,23.76,2.38,1.19
21048,47727,396,3,400.99,40.1,20.05
21049,5660,258,90,101.97,10.2,5.1
21050,14506,312,9,214.28,21.43,10.71
21051,18391,110,91,0.0,0.0,0.0
21052,19544,239,0,408.25,40.83,20.41
21053,11780,165,81,132.57,13.26,6.63
21054,1986,411,74,223.51,22.35,11.18
21055,26670,54,0,135.76,13.58,6.79
21056,35033,429,2,368.59,36.86,18.43
21057,29052,407,13,388.49,38.85,19.42
21058,32181,419,68,0.0,0.0,0.0
21059,36313,64,0,296.15,29.61,14.81
21060,22792,464,50,181.88,18.19,9.09
21061,48616,412,32,400.64,40.06,20.03
21062,28601,341,88,139.41,13.94,6.97
21063,25959,1,0,143.2,14.32,7.16
21064,7649,212,41,385.44,38.54,19.27
21065,13064,265,83,428.47,42.85,21.42
21066,17443,73,53,74.72,7.47,3.74
21067,12896,280,89,336.61,33.66,16.83
21068,32558,352,32,132.6,13.26,6.63
21069,5555,97,2,428.37,42.84,21.42
21070,3707,288,58,410.4,41.04,20.52
21071,48518,159,2,0.0,0.0,0.0
21072,42178,131,53,137.79,13.78,6.89
21073,11870,396,0,400.99,40.1,20.05
21074,37162,202,61,499.02,49.9,24.95
21075,8904,373,1,52.53,5.25,2.63
21076,43715,305,96,50.94,5.09,2.55
21077,16301,487,55,293.72,29.37,14.69
21078,30630,392,45,228.92,22.89,11.45
21079,40891,196,2,97.77,9.78,4.89
21080,44628,379,12,75.06,7.51,3.75
21081,42933,253,11,0.0,0.0,0.0
21082,44792,75,8,346.88,34.69,17.34
21083,47694,292,50,9.63,0.96,0.48
21084,35975,65,38,222.5,22.25,11.12
21085,34403,262,63,108.28,10.83,5.41
21086,22058,374,64,76.21,7.62,3.81
21087,15173,116,1,39.14,3.91,1.96
21088,12308,257,15,446.61,44.66,22.33
21089,20157,75,22,346.88,34.69,17.34
21090,23622,90,2,385.55,38.56,19.28
21091,26523,73,1,74.72,7.47,3.74
21092,8692,23,2,296.03,29.6,14.8
21093,16581,1,0,143.2,14.32,7.16
21094,8004,220,2,231.42,23.14,11.57
21095,27854,376,32,123.74,12.37,6.19
21096,45047,399,13,94.93,9.49,4.75
21097,46052,63,93,460.33,46.03,23.02
21098,48521,197,3,228.86,22.89,11.44
21099,19314,182,9,69.58,6.96,3.48
21100,13071,375,14,55.43,5.54,2.77
21101,17025,78,1,192.7,19.27,9.63
21102,45556,19,0,374.97,37.5,18.75
21103,30272,308,87,115.26,11.53,5.76
21104,33892,120,1,25.51,2.55,1.28
21105,23647,493,31,212.01,21.2,10.6
21106,9539,253,50,0.0,0.0,0.0
21107,36736,313,82,494.49,49.45,24.72
21108,32816,221,18,175.45,17.54,8.77
21109,43959,269,2,0.0,0.0,0.0
21110,49505,321,0,0.0,0.0,0.0
21111,31994,480,2,218.45,21.84,10.92
21112,32620,38,0,141.06,14.11,7.05
21113,44555,440,1,0.0,0.0,0.0
21114,24494,373,2,52.53,5.25,2.63
21115,2719,395,2,74.74,7.47,3.74
21116,9533,155,81,450.44,45.04,22.52
21117,25338,236,86,10.94,1.09,0.55
21118,46409,332,1,132.72,13.27,6.64
21119,48092,142,1,311.51,31.15,15.58
21120,28620,445,9,84.23,8.42,4.21
21121,24319,152,15,338.46,33.85,16.92
21122,5629,145,33,169.51,16.95,8.48
21123,8616,275,0,41.19,4.12,2.06
21124,24364,421,48,377.37,37.74,18.87
21125,24920,159,0,0.0,0.0,0.0
21126,40706,87,1,216.59,21.66,10.83
21127,10026,115,2,0.0,0.0,0.0
21128,7309,174,34,464.89,46.49,23.24
21129,8479,457,82,459.15,45.91,22.96
21130,14650,22,59,266.89,26.69,13.34
21131,47468,34,2,14.78,1.48,0.74
21132,32635,458,1,437.66,43.77,21.88
21133,29112,267,28,316.31,31.63,15.82
21134,49448,217,40,367.96,36.8,18.4
21135,31408,478,70,222.37,22.24,11.12
21136,24235,208,83,0.0,0.0,0.0
21137,35955,417,0,148.96,14.9,7.45
21138,19693,363,24,402.7,40.27,20.14
21139,36736,39,0,0.0,0.0,0.0
21140,27446,354,1,62.91,6.29,3.15
21141,3089,465,1,39.74,3.97,1.99
21142,23905,72,60,0.0,0.0,0.0
21143,38880,277,94,398.95,39.9,19.95
21144,8108,157,88,473.48,47.35,23.67
21145,19098,201,9,149.42,14.94,7.47
21146,8546,227,61,367.35,36.74,18.37
21147,38918,108,0,124.55,12.46,6.23
21148,3448,184,65,50.71,5.07,2.54
21149,36149,32,72,378.14,37.81,18.91
21150,28325,146,64,309.57,30.96,15.48
21151,24457,366,16,327.87,32.79,16.39
21152,37710,119,93,21.42,2.14,1.07
21153,27854,51,2,363.89,36.39,18.19
21154,11349,393,1,221.81,22.18,11.09
21155,7691,228,70,40.66,4.07,2.03
21156,44175,210,96,304.74,30.47,15.24
21157,49747,298,94,275.41,27.54,13.77
21158,2427,344,82,46.38,4.64,2.32
21159,32320,33,85,84.49,8.45,4.22
21160,31168,487,17,293.72,29.37,14.69
21161,29334,423,43,133.94,13.39,6.7
21162,23849,169,1,216.9,21.69,10.85
21163,10901,401,100,107.24,10.72,5.36
21164,9110,159,17,0.0,0.0,0.0
21165,18408,38,1,141.06,14.11,7.05
21166,29740,92,1,376.18,37.62,18.81
21167,34221,493,61,212.01,21.2,10.6
21168,40668,428,44,298.22,29.82,14.91
21169,5202,266,1,272.9,27.29,13.64
21170,8476,41,66,418.65,41.87,20.93
21171,33180,70,88,229.27,22.93,11.46
21172,43498,376,34,123.74,12.37,6.19
21173,21516,135,2,0.0,0.0,0.0
21174,10152,364,50,83.58,8.36,4.18
21175,12687,199,21,41.56,4.16,2.08
21176,7579,155,57,450.44,45.04,22.52
21177,18601,266,85,272.9,27.29,13.64
21178,49790,422,2,259.1,25.91,12.96
21179,32065,139,62,0.0,0.0,0.0
21180,8793,256,99,139.48,13.95,6.97
21181,38393,275,1,41.19,4.12,2.06
21182,6397,459,1,13.34,1.33,0.67
21183,2708,458,1,437.66,43.77,21.88
21184,13882,349,71,452.82,45.28,22.64
21185,18454,101,2,287.84,28.78,14.39
21186,34388,24,44,64.35,6.43,3.22
21187,9556,118,80,433.47,43.35,21.67
21188,20615,346,24,172.21,17.22,8.61
21189,41465,85,25,0.0,0.0,0.0
21190,7257,314,80,43.55,4.35,2.18
21191,43448,420,2,249.63,24.96,12.48
21192,32930,107,0,283.0,28.3,14.15
21193,48145,272,0,470.78,47.08,23.54
21194,40947,262,25,108.28,10.83,5.41
21195,28895,94,77,385.6,38.56,19.28
21196,28767,368,61,214.53,21.45,10.73
21197,40231,402,35,113.73,11.37,5.69
21198,10906,362,34,232.46,23.25,11.62
21199,44425,402,2,113.73,11.37,5.69
21200,47238,262,7,108.28,10.83,5.41
21201,16945,261,1,7.13,0.71,0.36
21202,7206,458,71,437.66,43.77,21.88
21203,3194,90,0,385.55,38.56,19.28
21204,29606,466,2,368.73,36.87,18.44
21205,14002,267,91,316.31,31.63,15.82
21206,14155,307,2,324.0,32.4,16.2
21207,18054,20,3,0.0,0.0,0.0
21208,31300,462,31,408.7,40.87,20.44
21209,8653,420,30,249.63,24.96,12.48
21210,14112,184,29,50.71,5.07,2.54
21211,13866,122,31,338.56,33.86,16.93
21212,21012,258,14,101.97,10.2,5.1
21213,14076,382,72,265.56,26.56,13.28
21214,5819,354,92,62.91,6.29,3.15
21215,40689,145,79,169.51,16.95,8.48
21216,4309,31,13,24.96,2.5,1.25
21217,48903,61,1,386.74,38.67,19.34
21218,16625,454,1,112.73,11.27,5.64
21219,38115,140,85,0.0,0.0,0.0
21220,42857,322,20,416.19,41.62,20.81
21221,13928,174,0,464.89,46.49,23.24
21222,43417,409,46,476.02,47.6,23.8
21223,6382,35,26,478.66,47.87,23.93
21224,18341,308,24,115.26,11.53,5.76
21225,32550,218,79,339.79,33.98,16.99
21226,32647,402,2,113.73,11.37,5.69
21227,42040,123,36,425.14,42.51,21.26
21228,3926,174,26,464.89,46.49,23.24
21229,48076,179,2,292.93,29.29,14.65
21230,8007,208,68,0.0,0.0,0.0
21231,24996,169,2,216.9,21.69,10.85
21232,5148,78,1,192.7,19.27,9.63
21233,18130,183,1,257.64,25.76,12.88
21234,12999,345,99,336.47,33.65,16.82
21235,18455,301,59,302.57,30.26,15.13
21236,7412,150,0,108.22,10.82,5.41
21237,27265,126,72,264.06,26.41,13.2
21238,4328,347,72,160.73,16.07,8.04
21239,835,196,93,97.77,9.78,4.89
21240,5254,335,9,189.58,18.96,9.48
21241,16232,23,19,296.03,29.6,14.8
21242,45278,366,83,327.87,32.79,16.39
21243,4335,470,15,142.66,14.27,7.13
21244,4209,161,1,162.6,16.26,8.13
21245,2411,257,21,446.61,44.66,22.33
21246,47551,490,94,0.0,0.0,0.0
21247,35911,488,45,460.72,46.07,23.04
21248,45221,408,59,380.01,38.0,19.0
21249,28894,281,0,0.0,0.0,0.0
21250,48185,368,16,214.53,21.45,10.73
21251,25483,456,99,184.25,18.43,9.21
21252,42209,267,65,316.31,31.63,15.82
21253,7132,392,51,228.92,22.89,11.45
21254,25559,370,2,0.0,0.0,0.0
21255,21942,473,45,199.43,19.94,9.97
21256,22422,276,81,189.03,18.9,9.45
21257,8302,206,1,234.37,23.44,11.72
21258,38200,45,35,477.51,47.75,23.88
21259,22771,151,88,237.42,23.74,11.87
21260,147,274,89,82.56,8.26,4.13
21261,35487,327,86,429.84,42.98,21.49
21262,25801,461,76,352.99,35.3,17.65
21263,2721,31,75,24.96,2.5,1.25
21264,19216,470,0,142.66,14.27,7.13
21265,3902,172,15,196.12,19.61,9.81
21266,27995,60,94,126.12,12.61,6.31
21267,8875,201,32,149.42,14.94,7.47
21268,17898,432,92,78.64,7.86,3.93
21269,43527,490,94,0.0,0.0,0.0
21270,41287,135,34,0.0,0.0,0.0
21271,39538,403,88,18.93,1.89,0.95
21272,8413,77,1,406.64,40.66,20.33
21273,34543,169,1,216.9,21.69,10.85
21274,30343,169,0,216.9,21.69,10.85
21275,30945,160,2,112.78,11.28,5.64
21276,31424,275,75,41.19,4.12,2.06
21277,40001,97,76,428.37,42.84,21.42
21278,32955,328,2,457.85,45.79,22.89
21279,16737,131,97,137.79,13.78,6.89
21280,25880,17,96,421.43,42.14,21.07
21281,43929,68,69,379.94,37.99,19.0
21282,34301,487,98,293.72,29.37,14.69
21283,47415,98,56,226.79,22.68,11.34
21284,44678,225,0,67.99,6.8,3.4
21285,24048,161,1,162.6,16.26,8.13
21286,32277,491,66,337.96,33.8,16.9
21287,33242,351,0,469.12,46.91,23.46
21288,22179,233,0,214.07,21.41,10.7
21289,22311,46,29,286.66,28.67,14.33
21290,44318,233,2,214.07,21.41,10.7
21291,41778,225,42,67.99,6.8,3.4
21292,44384,227,10,367.35,36.74,18.37
21293,22479,285,2,295.69,29.57,14.78
21294,24031,325,89,233.06,23.31,11.65
21295,6560,69,15,478.92,47.89,23.95
21296,22785,270,61,56.98,5.7,2.85
21297,22182,430,0,434.22,43.42,21.71
21298,12555,159,2,0.0,0.0,0.0
21299,17285,484,1,253.98,25.4,12.7
21300,3614,436,45,302.86,30.29,15.14
21301,36275,416,76,480.59,48.06,24.03
21302,16687,317,98,367.36,36.74,18.37
21303,35723,215,1,439.46,43.95,21.97
21304,35006,340,56,178.02,17.8,8.9
21305,3739,8,48,194.8,19.48,9.74
21306,8415,54,92,135.76,13.58,6.79
21307,44806,334,1,0.0,0.0,0.0
21308,14681,323,57,461.82,46.18,23.09
21309,41885,456,49,184.25,18.43,9.21
21310,18252,427,31,331.75,33.18,16.59
21311,19258,390,28,266.7,26.67,13.34
21312,10900,175,2,190.55,19.06,9.53
21313,34974,466,63,368.73,36.87,18.44
21314,42911,56,41,309.32,30.93,15.47
21315,45560,21,28,346.87,34.69,17.34
21316,42448,27,79,374.08,37.41,18.7
21317,3220,443,61,203.58,20.36,10.18
21318,48636,497,0,213.97,21.4,10.7
21319,14071,211,17,199.25,19.93,9.96
21320,3681,434,85,179.4,17.94,8.97
21321,11566,143,71,358.83,35.88,17.94
21322,27312,2,29,163.47,16.35,8.17
21323,16083,161,1,162.6,16.26,8.13
21324,48939,348,13,0.0,0.0,0.0
21325,6603,235,32,0.0,0.0,0.0
21326,21593,157,63,473.48,47.35,23.67
21327,9131,417,1,148.96,14.9,7.45
21328,12891,85,57,0.0,0.0,0.0
21329,681,350,32,0.0,0.0,0.0
21330,34975,420,1,249.63,24.96,12.48
21331,13210,356,65,254.15,25.42,12.71
21332,40074,423,14,133.94,13.39,6.7
21333,19413,106,10,33.38,3.34,1.67
21334,27579,235,23,0.0,0.0,0.0
21335,5693,493,71,212.01,21.2,10.6
21336,36659,356,63,254.15,25.42,12.71
21337,20298,110,4,0.0,0.0,0.0
21338,25631,178,1,293.19,29.32,14.66
21339,28659,427,81,331.75,33.18,16.59
21340,11147,231,94,382.61,38.26,19.13
21341,28559,271,1,458.68,45.87,22.93
21342,45301,109,72,388.7,38.87,19.44
21343,3236,452,54,440.74,44.07,22.04
21344,24046,200,62,188.49,18.85,9.42
21345,44734,116,73,39.14,3.91,1.96
21346,17098,168,11,300.4,30.04,15.02
21347,10186,322,14,416.19,41.62,20.81
21348,38278,312,27,214.28,21.43,10.71
21349,38462,498,1,85.45,8.54,4.27
21350,40524,157,94,473.48,47.35,23.67
